2026-05-02 17:26:10,762 | INFO | drivelegal | Loading FAISS index…
2026-07-04 17:41:10,086 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:14,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10349 lon=73.94179 accuracy=105.0
2026-07-04 17:41:14,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:20,118 | INFO | drivelegal.routes.location | GPS update received: lat=20.10352 lon=73.94180 accuracy=119.0
2026-07-04 17:41:20,118 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:24,826 | INFO | drivelegal.routes.location | GPS update received: lat=20.10352 lon=73.94180 accuracy=119.0
2026-07-04 17:41:24,826 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:30,178 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=88.0
2026-07-04 17:41:30,178 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:34,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=88.0
2026-07-04 17:41:34,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:40,588 | INFO | drivelegal.routes.location | GPS update received: lat=20.10349 lon=73.94179 accuracy=92.0
2026-07-04 17:41:40,588 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:44,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10349 lon=73.94179 accuracy=92.0
2026-07-04 17:41:44,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:51,446 | INFO | drivelegal.routes.location | GPS update received: lat=20.10345 lon=73.94176 accuracy=94.0
2026-07-04 17:41:51,446 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:41:54,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10345 lon=73.94176 accuracy=94.0
2026-07-04 17:41:54,815 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:02,475 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=72.0
2026-07-04 17:42:02,475 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:04,812 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=72.0
2026-07-04 17:42:04,813 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:13,454 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:13,454 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:14,804 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:14,804 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:25,330 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:25,331 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:35,330 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:35,330 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:45,331 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:45,333 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:54,821 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=105.0
2026-07-04 17:42:54,824 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:42:57,725 | INFO | drivelegal.routes.location | GPS update received: lat=20.10350 lon=73.94182 accuracy=86.0
2026-07-04 17:42:57,725 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:04,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10350 lon=73.94182 accuracy=86.0
2026-07-04 17:43:04,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:12,739 | INFO | drivelegal.routes.location | GPS update received: lat=20.10396 lon=73.94185 accuracy=22.0
2026-07-04 17:43:12,742 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:14,815 | INFO | drivelegal.routes.location | GPS update received: lat=20.10396 lon=73.94185 accuracy=22.0
2026-07-04 17:43:14,816 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:22,844 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94177 accuracy=88.0
2026-07-04 17:43:22,845 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:24,806 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94177 accuracy=88.0
2026-07-04 17:43:24,806 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:32,880 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=76.0
2026-07-04 17:43:32,881 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:34,818 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=76.0
2026-07-04 17:43:34,820 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:42,930 | INFO | drivelegal.routes.location | GPS update received: lat=20.10352 lon=73.94180 accuracy=48.0
2026-07-04 17:43:42,931 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:44,815 | INFO | drivelegal.routes.location | GPS update received: lat=20.10352 lon=73.94180 accuracy=48.0
2026-07-04 17:43:44,816 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:52,997 | INFO | drivelegal.routes.location | GPS update received: lat=20.10345 lon=73.94175 accuracy=82.0
2026-07-04 17:43:52,997 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:43:54,812 | INFO | drivelegal.routes.location | GPS update received: lat=20.10345 lon=73.94175 accuracy=82.0
2026-07-04 17:43:54,813 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:03,796 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94171 accuracy=88.0
2026-07-04 17:44:03,797 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:04,804 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94171 accuracy=88.0
2026-07-04 17:44:04,804 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:14,478 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94169 accuracy=90.0
2026-07-04 17:44:14,478 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:14,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94169 accuracy=90.0
2026-07-04 17:44:14,810 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:24,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94169 accuracy=90.0
2026-07-04 17:44:24,813 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:25,560 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94188 accuracy=141.0
2026-07-04 17:44:25,561 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:34,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94188 accuracy=141.0
2026-07-04 17:44:34,826 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:36,408 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:44:36,408 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:44,807 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:44:44,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:47,359 | INFO | drivelegal.routes.location | GPS update received: lat=20.10354 lon=73.94180 accuracy=141.0
2026-07-04 17:44:47,359 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:54,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10354 lon=73.94180 accuracy=141.0
2026-07-04 17:44:54,816 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:44:58,011 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94173 accuracy=84.0
2026-07-04 17:44:58,012 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:04,817 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94173 accuracy=84.0
2026-07-04 17:45:04,817 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:09,253 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=97.0
2026-07-04 17:45:09,253 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:14,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=97.0
2026-07-04 17:45:14,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:20,077 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94169 accuracy=95.0
2026-07-04 17:45:20,077 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:24,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94169 accuracy=95.0
2026-07-04 17:45:24,813 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:34,701 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:45:34,702 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:34,808 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:45:34,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:44,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:45:44,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:45,544 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94166 accuracy=212.0
2026-07-04 17:45:45,544 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:54,671 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=95.0
2026-07-04 17:45:54,673 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:45:54,807 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=95.0
2026-07-04 17:45:54,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:04,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=95.0
2026-07-04 17:46:04,813 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:07,542 | INFO | drivelegal.routes.location | GPS update received: lat=20.10374 lon=73.94221 accuracy=115.0
2026-07-04 17:46:07,542 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:14,817 | INFO | drivelegal.routes.location | GPS update received: lat=20.10374 lon=73.94221 accuracy=115.0
2026-07-04 17:46:14,822 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:18,575 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:46:18,575 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:24,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:46:24,822 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:28,698 | INFO | drivelegal.routes.location | GPS update received: lat=20.10365 lon=73.94193 accuracy=212.0
2026-07-04 17:46:28,699 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:34,538 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=95.0
2026-07-04 17:46:34,540 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:34,812 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=95.0
2026-07-04 17:46:34,812 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:44,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=95.0
2026-07-04 17:46:44,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:49,730 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=97.0
2026-07-04 17:46:49,732 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:46:54,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=97.0
2026-07-04 17:46:54,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:01,708 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=86.0
2026-07-04 17:47:01,709 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:04,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=86.0
2026-07-04 17:47:04,810 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:14,821 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=86.0
2026-07-04 17:47:14,822 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:23,617 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=149.0
2026-07-04 17:47:23,617 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:24,802 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=149.0
2026-07-04 17:47:24,802 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:34,212 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94171 accuracy=76.0
2026-07-04 17:47:34,212 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:34,804 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94171 accuracy=76.0
2026-07-04 17:47:34,804 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:44,326 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94178 accuracy=97.0
2026-07-04 17:47:44,326 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:44,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94178 accuracy=97.0
2026-07-04 17:47:44,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:54,386 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=90.0
2026-07-04 17:47:54,387 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:47:54,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=90.0
2026-07-04 17:47:54,815 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:04,458 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=95.0
2026-07-04 17:48:04,458 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:04,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=95.0
2026-07-04 17:48:04,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:14,719 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=129.0
2026-07-04 17:48:14,719 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:14,803 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=129.0
2026-07-04 17:48:14,809 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:24,805 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94181 accuracy=129.0
2026-07-04 17:48:24,805 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:25,587 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94180 accuracy=141.0
2026-07-04 17:48:25,587 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:34,806 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94180 accuracy=141.0
2026-07-04 17:48:34,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:36,552 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=86.0
2026-07-04 17:48:36,553 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:44,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=86.0
2026-07-04 17:48:44,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:47,201 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94167 accuracy=209.0
2026-07-04 17:48:47,202 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:54,815 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94167 accuracy=209.0
2026-07-04 17:48:54,817 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:48:56,485 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94174 accuracy=95.0
2026-07-04 17:48:56,485 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:04,830 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94174 accuracy=95.0
2026-07-04 17:49:04,830 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:11,431 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=90.0
2026-07-04 17:49:11,431 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:14,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94172 accuracy=90.0
2026-07-04 17:49:14,815 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:24,115 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94171 accuracy=74.0
2026-07-04 17:49:24,117 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:24,807 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94171 accuracy=74.0
2026-07-04 17:49:24,807 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:34,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94171 accuracy=74.0
2026-07-04 17:49:34,810 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:35,080 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94177 accuracy=91.0
2026-07-04 17:49:35,081 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:44,808 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94177 accuracy=91.0
2026-07-04 17:49:44,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:45,852 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94172 accuracy=73.0
2026-07-04 17:49:45,852 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:54,806 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94172 accuracy=73.0
2026-07-04 17:49:54,806 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:49:56,443 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94182 accuracy=212.0
2026-07-04 17:49:56,444 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:02,309 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94169 accuracy=90.0
2026-07-04 17:50:02,309 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:04,817 | INFO | drivelegal.routes.location | GPS update received: lat=20.10341 lon=73.94169 accuracy=90.0
2026-07-04 17:50:04,818 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:12,404 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94174 accuracy=95.0
2026-07-04 17:50:12,404 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:14,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94174 accuracy=95.0
2026-07-04 17:50:14,812 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:22,520 | INFO | drivelegal.routes.location | GPS update received: lat=20.10354 lon=73.94180 accuracy=141.0
2026-07-04 17:50:22,521 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:24,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10354 lon=73.94180 accuracy=141.0
2026-07-04 17:50:24,810 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:32,616 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=86.0
2026-07-04 17:50:32,617 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:34,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94175 accuracy=86.0
2026-07-04 17:50:34,814 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:42,683 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94174 accuracy=141.0
2026-07-04 17:50:42,683 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:44,814 | INFO | drivelegal.routes.location | GPS update received: lat=20.10346 lon=73.94174 accuracy=141.0
2026-07-04 17:50:44,816 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:52,753 | INFO | drivelegal.routes.location | GPS update received: lat=20.10350 lon=73.94184 accuracy=88.0
2026-07-04 17:50:52,754 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:50:54,813 | INFO | drivelegal.routes.location | GPS update received: lat=20.10350 lon=73.94184 accuracy=88.0
2026-07-04 17:50:54,817 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:02,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10347 lon=73.94179 accuracy=90.0
2026-07-04 17:51:02,810 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:04,809 | INFO | drivelegal.routes.location | GPS update received: lat=20.10347 lon=73.94179 accuracy=90.0
2026-07-04 17:51:04,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:13,722 | INFO | drivelegal.routes.location | GPS update received: lat=20.10396 lon=73.94185 accuracy=22.0
2026-07-04 17:51:13,722 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:14,808 | INFO | drivelegal.routes.location | GPS update received: lat=20.10396 lon=73.94185 accuracy=22.0
2026-07-04 17:51:14,808 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:24,810 | INFO | drivelegal.routes.location | GPS update received: lat=20.10396 lon=73.94185 accuracy=22.0
2026-07-04 17:51:24,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:34,036 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:51:34,036 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:34,815 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94170 accuracy=114.0
2026-07-04 17:51:34,815 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:44,103 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94171 accuracy=76.0
2026-07-04 17:51:44,104 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:44,809 | INFO | drivelegal.routes.location | GPS update received: lat=20.10340 lon=73.94171 accuracy=76.0
2026-07-04 17:51:44,809 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:54,179 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94182 accuracy=212.0
2026-07-04 17:51:54,180 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:51:54,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94182 accuracy=212.0
2026-07-04 17:51:54,811 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:52:03,018 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=88.0
2026-07-04 17:52:03,019 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
2026-07-04 17:52:04,811 | INFO | drivelegal.routes.location | GPS update received: lat=20.10342 lon=73.94173 accuracy=88.0
2026-07-04 17:52:04,826 | INFO | drivelegal.routes.location | Geocoded -> Ozar, Maharashtra, India
